trade_seq,trade_id,timestamp,tick_direction,price,instrument_name,index_price,direction,amount,liquidation
45576213,73148408,1587427229968,2,6825.0,BTC-PERPETUAL,6831.36,sell,230.0,
45576214,73148409,1587427229968,3,6825.0,BTC-PERPETUAL,6831.36,sell,230.0,
45576215,73148410,1587427229968,3,6825.0,BTC-PERPETUAL,6831.36,sell,10.0,
45576216,73148411,1587427229968,3,6825.0,BTC-PERPETUAL,6831.36,sell,4420.0,
45576217,73148412,1587427230099,3,6825.0,BTC-PERPETUAL,6831.36,sell,10.0,
45576218,73148413,1587427231421,3,6825.0,BTC-PERPETUAL,6830.69,sell,2500.0,
45576219,73148421,1587427233766,3,6825.0,BTC-PERPETUAL,6830.44,sell,1400.0,
45576220,73148422,1587427233766,3,6825.0,BTC-PERPETUAL,6830.44,sell,70.0,
45576221,73148423,1587427233766,2,6824.5,BTC-PERPETUAL,6830.44,sell,50.0,
45576222,73148424,1587427233766,3,6824.5,BTC-PERPETUAL,6830.44,sell,330.0,
45576223,73148425,1587427233766,3,6824.5,BTC-PERPETUAL,6830.44,sell,400.0,
45576224,73148426,1587427233766,2,6824.0,BTC-PERPETUAL,6830.44,sell,10.0,
45576225,73148427,1587427233766,3,6824.0,BTC-PERPETUAL,6830.44,sell,240.0,
45576226,73148428,1587427233844,3,6824.0,BTC-PERPETUAL,6830.24,sell,10.0,
45576227,73148429,1587427234598,3,6824.0,BTC-PERPETUAL,6830.24,sell,30.0,
45576228,73148430,1587427235469,3,6824.0,BTC-PERPETUAL,6829.87,sell,220.0,
45576229,73148431,1587427235469,3,6824.0,BTC-PERPETUAL,6829.87,sell,40.0,
45576230,73148432,1587427235469,3,6824.0,BTC-PERPETUAL,6829.87,sell,10.0,
45576231,73148433,1587427235469,3,6824.0,BTC-PERPETUAL,6829.87,sell,10.0,
45576232,73148434,1587427235469,3,6824.0,BTC-PERPETUAL,6829.87,sell,10.0,
45576233,73148435,1587427235469,3,6824.0,BTC-PERPETUAL,6829.87,sell,300.0,
45576234,73148436,1587427235469,2,6823.5,BTC-PERPETUAL,6829.87,sell,200.0,
45576235,73148437,1587427235469,2,6823.0,BTC-PERPETUAL,6829.87,sell,4210.0,
45576236,73148438,1587427235486,3,6823.0,BTC-PERPETUAL,6829.87,sell,1000.0,
45576237,73148439,1587427239705,3,6823.0,BTC-PERPETUAL,6829.94,sell,4790.0,
45576238,73148440,1587427239705,3,6823.0,BTC-PERPETUAL,6829.94,sell,20.0,
45576239,73148441,1587427239705,3,6823.0,BTC-PERPETUAL,6829.94,sell,60.0,
45576240,73148442,1587427239705,3,6823.0,BTC-PERPETUAL,6829.94,sell,30.0,
45576241,73148443,1587427239705,3,6823.0,BTC-PERPETUAL,6829.94,sell,10.0,
45576242,73148444,1587427239705,3,6823.0,BTC-PERPETUAL,6829.94,sell,540.0,
45576243,73148445,1587427239705,3,6823.0,BTC-PERPETUAL,6829.94,sell,10.0,
45576244,73148446,1587427239705,3,6823.0,BTC-PERPETUAL,6829.94,sell,100.0,
45576245,73148447,1587427239705,2,6822.5,BTC-PERPETUAL,6829.94,sell,320.0,
45576246,73148448,1587427239705,3,6822.5,BTC-PERPETUAL,6829.94,sell,200.0,
45576247,73148449,1587427239705,2,6822.0,BTC-PERPETUAL,6829.94,sell,770.0,
45576248,73148450,1587427239705,2,6821.5,BTC-PERPETUAL,6829.94,sell,50.0,
45576249,73148451,1587427239705,3,6821.5,BTC-PERPETUAL,6829.94,sell,8100.0,
45576250,73148452,1587427239720,3,6821.5,BTC-PERPETUAL,6829.94,sell,370.0,
45576251,73148453,1587427239720,3,6821.5,BTC-PERPETUAL,6829.94,sell,500.0,
45576252,73148454,1587427239720,3,6821.5,BTC-PERPETUAL,6829.94,sell,500.0,
45576253,73148455,1587427239720,2,6821.0,BTC-PERPETUAL,6829.94,sell,100.0,
45576254,73148456,1587427239720,3,6821.0,BTC-PERPETUAL,6829.94,sell,4030.0,
45576255,73148457,1587427239733,3,6821.0,BTC-PERPETUAL,6829.94,sell,2600.0,
45576256,73148458,1587427241457,3,6821.0,BTC-PERPETUAL,6828.98,sell,5000.0,
45576257,73148487,1587427244202,3,6821.0,BTC-PERPETUAL,6828.26,sell,10.0,
45576258,73148488,1587427244202,3,6821.0,BTC-PERPETUAL,6828.26,sell,10.0,
45576259,73148489,1587427244202,3,6821.0,BTC-PERPETUAL,6828.26,sell,30.0,
45576260,73148490,1587427244202,3,6821.0,BTC-PERPETUAL,6828.26,sell,3000.0,
45576261,73148491,1587427244202,3,6821.0,BTC-PERPETUAL,6828.26,sell,60.0,
45576262,73148492,1587427244202,3,6821.0,BTC-PERPETUAL,6828.26,sell,1190.0,
45576263,73148493,1587427244204,3,6821.0,BTC-PERPETUAL,6828.26,sell,5700.0,
45576264,73148495,1587427245330,3,6821.0,BTC-PERPETUAL,6828.16,sell,980.0,
45576265,73148496,1587427245330,3,6821.0,BTC-PERPETUAL,6828.16,sell,200.0,
45576266,73148497,1587427245330,2,6820.5,BTC-PERPETUAL,6828.16,sell,720.0,
45576267,73148498,1587427248542,3,6820.5,BTC-PERPETUAL,6827.79,sell,50.0,
45576268,73148499,1587427248542,3,6820.5,BTC-PERPETUAL,6827.79,sell,160.0,
45576269,73148500,1587427248542,3,6820.5,BTC-PERPETUAL,6827.79,sell,400.0,
45576270,73148501,1587427248542,3,6820.5,BTC-PERPETUAL,6827.79,sell,100.0,
45576271,73148502,1587427248542,3,6820.5,BTC-PERPETUAL,6827.79,sell,10.0,
45576272,73148503,1587427248542,3,6820.5,BTC-PERPETUAL,6827.79,sell,50.0,
45576273,73148504,1587427248542,2,6820.0,BTC-PERPETUAL,6827.79,sell,350.0,
45576274,73148505,1587427248542,3,6820.0,BTC-PERPETUAL,6827.79,sell,10.0,
45576275,73148506,1587427248542,3,6820.0,BTC-PERPETUAL,6827.79,sell,10.0,
45576276,73148507,1587427248542,3,6820.0,BTC-PERPETUAL,6827.79,sell,80.0,
45576277,73148508,1587427248542,3,6820.0,BTC-PERPETUAL,6827.79,sell,20.0,
45576278,73148509,1587427248542,2,6819.5,BTC-PERPETUAL,6827.79,sell,100.0,
45576279,73148510,1587427248542,2,6819.0,BTC-PERPETUAL,6827.79,sell,10.0,
45576280,73148511,1587427248542,3,6819.0,BTC-PERPETUAL,6827.79,sell,1770.0,
45576281,73148512,1587427248542,2,6818.5,BTC-PERPETUAL,6827.79,sell,50.0,
45576282,73148513,1587427248542,3,6818.5,BTC-PERPETUAL,6827.79,sell,1830.0,
45576283,73148514,1587427248556,3,6818.5,BTC-PERPETUAL,6827.79,sell,7500.0,
45576284,73148515,1587427248556,3,6818.5,BTC-PERPETUAL,6827.79,sell,1210.0,
45576285,73148516,1587427249551,3,6818.5,BTC-PERPETUAL,6826.16,sell,30.0,
45576286,73148517,1587427249551,3,6818.5,BTC-PERPETUAL,6826.16,sell,2000.0,
45576287,73148518,1587427249551,3,6818.5,BTC-PERPETUAL,6826.16,sell,110.0,
45576288,73148519,1587427249551,2,6818.0,BTC-PERPETUAL,6826.16,sell,40.0,
45576289,73148520,1587427249551,3,6818.0,BTC-PERPETUAL,6826.16,sell,12000.0,
45576290,73148521,1587427249551,3,6818.0,BTC-PERPETUAL,6826.16,sell,6270.0,
45576291,73148522,1587427249869,3,6818.0,BTC-PERPETUAL,6826.16,sell,1430.0,
45576292,73148523,1587427250701,3,6818.0,BTC-PERPETUAL,6824.48,sell,10.0,
45576293,73148524,1587427250701,3,6818.0,BTC-PERPETUAL,6824.48,sell,1360.0,
45576294,73148525,1587427251349,3,6818.0,BTC-PERPETUAL,6824.45,sell,5000.0,
45576295,73148527,1587427251508,3,6818.0,BTC-PERPETUAL,6824.45,sell,11120.0,T
45576296,73148528,1587427251957,0,6818.5,BTC-PERPETUAL,6824.45,buy,20.0,
45576297,73148529,1587427251957,1,6818.5,BTC-PERPETUAL,6824.45,buy,750.0,
45576298,73148530,1587427251957,1,6818.5,BTC-PERPETUAL,6824.45,buy,680.0,
45576299,73148531,1587427251957,1,6818.5,BTC-PERPETUAL,6824.45,buy,20.0,
45576300,73148532,1587427251957,1,6818.5,BTC-PERPETUAL,6824.45,buy,20.0,
45576301,73148533,1587427251957,1,6818.5,BTC-PERPETUAL,6824.45,buy,20.0,
45576302,73148534,1587427251957,1,6818.5,BTC-PERPETUAL,6824.45,buy,170.0,
45576303,73148535,1587427251957,1,6818.5,BTC-PERPETUAL,6824.45,buy,80.0,
45576304,73148536,1587427251957,1,6818.5,BTC-PERPETUAL,6824.45,buy,640.0,
45576305,73148538,1587427251968,1,6818.5,BTC-PERPETUAL,6825.2,buy,10.0,
45576306,73148539,1587427251984,1,6818.5,BTC-PERPETUAL,6825.2,buy,10.0,
45576307,73148540,1587427252856,1,6818.5,BTC-PERPETUAL,6825.2,buy,32850.0,
45576308,73148541,1587427252856,1,6818.5,BTC-PERPETUAL,6825.2,buy,330.0,
45576309,73148542,1587427252856,1,6818.5,BTC-PERPETUAL,6825.2,buy,20.0,
45576310,73148543,1587427252856,1,6818.5,BTC-PERPETUAL,6825.2,buy,4000.0,
45576311,73148544,1587427252865,0,6819.0,BTC-PERPETUAL,6825.2,buy,34080.0,
45576312,73148546,1587427252882,0,6819.5,BTC-PERPETUAL,6825.2,buy,20.0,
45576313,73148547,1587427253227,0,6821.5,BTC-PERPETUAL,6826.22,sell,500.0,
45576314,73148548,1587427253251,0,6822.0,BTC-PERPETUAL,6826.22,buy,2400.0,
45576315,73148549,1587427253251,1,6822.0,BTC-PERPETUAL,6826.22,buy,500.0,
45576316,73148550,1587427253251,1,6822.0,BTC-PERPETUAL,6826.22,buy,500.0,
45576317,73148551,1587427253256,0,6823.0,BTC-PERPETUAL,6826.22,buy,10.0,
45576318,73148552,1587427253256,1,6823.0,BTC-PERPETUAL,6826.22,buy,4310.0,
45576319,73148553,1587427253256,1,6823.0,BTC-PERPETUAL,6826.22,buy,130.0,
45576320,73148554,1587427253256,0,6823.5,BTC-PERPETUAL,6826.22,buy,80.0,
45576321,73148555,1587427253256,1,6823.5,BTC-PERPETUAL,6826.22,buy,150.0,
45576322,73148556,1587427253256,1,6823.5,BTC-PERPETUAL,6826.22,buy,500.0,
45576323,73148558,1587427253262,0,6824.0,BTC-PERPETUAL,6826.22,buy,80.0,
45576324,73148559,1587427253262,1,6824.0,BTC-PERPETUAL,6826.22,buy,10.0,
45576325,73148560,1587427253262,1,6824.0,BTC-PERPETUAL,6826.22,buy,3400.0,
45576326,73148561,1587427253264,1,6824.0,BTC-PERPETUAL,6826.22,buy,10.0,
45576327,73148562,1587427253264,0,6824.5,BTC-PERPETUAL,6826.22,buy,2480.0,
45576328,73148565,1587427253620,1,6824.5,BTC-PERPETUAL,6826.22,buy,20.0,
45576329,73148566,1587427253620,1,6824.5,BTC-PERPETUAL,6826.22,buy,20.0,
45576330,73148571,1587427253636,0,6825.0,BTC-PERPETUAL,6826.22,buy,10.0,
45576331,73148572,1587427253636,1,6825.0,BTC-PERPETUAL,6826.22,buy,50.0,
45576332,73148573,1587427253636,1,6825.0,BTC-PERPETUAL,6826.22,buy,10.0,
45576333,73148574,1587427253636,1,6825.0,BTC-PERPETUAL,6826.22,buy,440.0,
45576334,73148575,1587427253898,0,6825.5,BTC-PERPETUAL,6826.22,buy,2000.0,
45576335,73148576,1587427253898,1,6825.5,BTC-PERPETUAL,6826.22,buy,2000.0,
45576336,73148578,1587427253901,0,6826.5,BTC-PERPETUAL,6826.22,buy,10.0,
45576337,73148585,1587427254004,0,6828.0,BTC-PERPETUAL,6828.57,buy,50.0,
45576338,73148586,1587427254004,1,6828.0,BTC-PERPETUAL,6828.57,buy,6210.0,
45576339,73148590,1587427254082,1,6828.0,BTC-PERPETUAL,6828.57,buy,2830.0,
45576340,73148591,1587427254787,2,6827.5,BTC-PERPETUAL,6828.57,sell,2400.0,
45576341,73148593,1587427255956,0,6828.0,BTC-PERPETUAL,6827.79,buy,100.0,
45576342,73148596,1587427257673,2,6827.5,BTC-PERPETUAL,6828.47,sell,1600.0,
45576343,73148597,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,500.0,
45576344,73148598,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,20.0,
45576345,73148599,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,10.0,
45576346,73148600,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,2000.0,
45576347,73148601,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,2000.0,
45576348,73148602,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,10.0,
45576349,73148603,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,1140.0,
45576350,73148604,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,500.0,
45576351,73148605,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,130.0,
45576352,73148606,1587427257673,3,6827.5,BTC-PERPETUAL,6828.47,sell,30.0,
45576353,73148607,1587427257673,2,6827.0,BTC-PERPETUAL,6828.47,sell,10.0,
45576354,73148608,1587427257673,3,6827.0,BTC-PERPETUAL,6828.47,sell,200.0,
45576355,73148609,1587427257673,3,6827.0,BTC-PERPETUAL,6828.47,sell,1800.0,
45576356,73148610,1587427257673,3,6827.0,BTC-PERPETUAL,6828.47,sell,20.0,
45576357,73148611,1587427257673,2,6826.5,BTC-PERPETUAL,6828.47,sell,30.0,
45576358,73148612,1587427257717,3,6826.5,BTC-PERPETUAL,6828.47,sell,10.0,
45576359,73148613,1587427257759,3,6826.5,BTC-PERPETUAL,6828.47,sell,10.0,
45576360,73148614,1587427259735,0,6827.0,BTC-PERPETUAL,6830.17,buy,1000.0,
45576361,73148615,1587427259735,1,6827.0,BTC-PERPETUAL,6830.17,buy,30.0,
45576362,73148616,1587427259735,0,6827.5,BTC-PERPETUAL,6830.17,buy,220.0,
45576363,73148617,1587427259912,1,6827.5,BTC-PERPETUAL,6830.17,sell,4000.0,
45576364,73148618,1587427259912,1,6827.5,BTC-PERPETUAL,6830.17,sell,3000.0,
45576365,73148619,1587427262854,1,6827.5,BTC-PERPETUAL,6830.11,sell,140.0,
45576366,73148620,1587427265139,1,6827.5,BTC-PERPETUAL,6830.48,sell,3460.0,
45576367,73148621,1587427265139,1,6827.5,BTC-PERPETUAL,6830.48,sell,3410.0,
45576368,73148622,1587427265139,1,6827.5,BTC-PERPETUAL,6830.48,sell,90.0,
45576369,73148623,1587427265139,1,6827.5,BTC-PERPETUAL,6830.48,sell,3600.0,
45576370,73148624,1587427265139,1,6827.5,BTC-PERPETUAL,6830.48,sell,4550.0,
45576371,73148625,1587427265139,1,6827.5,BTC-PERPETUAL,6830.48,sell,20.0,
45576372,73148626,1587427265139,1,6827.5,BTC-PERPETUAL,6830.48,sell,20.0,
45576373,73148627,1587427265139,1,6827.5,BTC-PERPETUAL,6830.48,sell,6310.0,
45576374,73148628,1587427265231,0,6828.0,BTC-PERPETUAL,6830.48,buy,500.0,
45576375,73148636,1587427272284,2,6827.0,BTC-PERPETUAL,6829.72,sell,50.0,
45576376,73148637,1587427272284,3,6827.0,BTC-PERPETUAL,6829.72,sell,20.0,
45576377,73148638,1587427272284,2,6825.0,BTC-PERPETUAL,6829.72,sell,20.0,
45576378,73148639,1587427272284,2,6824.5,BTC-PERPETUAL,6829.72,sell,130.0,
45576379,73148640,1587427272284,2,6824.0,BTC-PERPETUAL,6829.72,sell,1780.0,
45576380,73148641,1587427275787,3,6824.0,BTC-PERPETUAL,6829.07,sell,10.0,
45576381,73148642,1587427281619,0,6824.5,BTC-PERPETUAL,6828.05,buy,290.0,
45576382,73148644,1587427283171,2,6824.0,BTC-PERPETUAL,6828.17,sell,20.0,
45576383,73148645,1587427283172,2,6823.5,BTC-PERPETUAL,6828.17,sell,10.0,
45576384,73148648,1587427283212,2,6822.5,BTC-PERPETUAL,6828.18,sell,500.0,
45576385,73148650,1587427283244,2,6822.0,BTC-PERPETUAL,6828.18,sell,4160.0,
45576386,73148651,1587427283244,3,6822.0,BTC-PERPETUAL,6828.18,sell,20.0,
45576387,73148652,1587427283244,3,6822.0,BTC-PERPETUAL,6828.18,sell,3000.0,
45576388,73148653,1587427283244,3,6822.0,BTC-PERPETUAL,6828.18,sell,30.0,
45576389,73148655,1587427291534,2,6821.5,BTC-PERPETUAL,6825.73,sell,10.0,
45576390,73148656,1587427291534,3,6821.5,BTC-PERPETUAL,6825.73,sell,300.0,
45576391,73148657,1587427291534,3,6821.5,BTC-PERPETUAL,6825.73,sell,11230.0,
45576392,73148658,1587427291534,3,6821.5,BTC-PERPETUAL,6825.73,sell,1000.0,
45576393,73148659,1587427291534,3,6821.5,BTC-PERPETUAL,6825.73,sell,500.0,
45576394,73148660,1587427291534,3,6821.5,BTC-PERPETUAL,6825.73,sell,90.0,
45576395,73148661,1587427291534,3,6821.5,BTC-PERPETUAL,6825.73,sell,50.0,
45576396,73148662,1587427291534,3,6821.5,BTC-PERPETUAL,6825.73,sell,290.0,
45576397,73148663,1587427291534,3,6821.5,BTC-PERPETUAL,6825.73,sell,6990.0,
45576398,73148664,1587427292776,3,6821.5,BTC-PERPETUAL,6825.49,sell,500.0,
45576399,73148665,1587427292776,3,6821.5,BTC-PERPETUAL,6825.49,sell,1000.0,
45576400,73148668,1587427298196,0,6822.0,BTC-PERPETUAL,6826.43,buy,4000.0,
45576401,73148669,1587427298196,1,6822.0,BTC-PERPETUAL,6826.43,buy,3600.0,
45576402,73148670,1587427298196,1,6822.0,BTC-PERPETUAL,6826.43,buy,10.0,
45576403,73148671,1587427298196,1,6822.0,BTC-PERPETUAL,6826.43,buy,80.0,
45576404,73148672,1587427298196,1,6822.0,BTC-PERPETUAL,6826.43,buy,10.0,
45576405,73148673,1587427298196,1,6822.0,BTC-PERPETUAL,6826.43,buy,3600.0,
45576406,73148674,1587427298206,0,6822.5,BTC-PERPETUAL,6826.43,buy,100.0,
45576407,73148675,1587427298206,1,6822.5,BTC-PERPETUAL,6826.43,buy,20.0,
45576408,73148676,1587427298209,0,6823.0,BTC-PERPETUAL,6826.43,buy,10.0,
45576409,73148677,1587427298220,1,6823.0,BTC-PERPETUAL,6826.43,buy,120.0,
45576410,73148678,1587427298221,1,6823.0,BTC-PERPETUAL,6826.43,buy,3600.0,
45576411,73148679,1587427298232,0,6824.0,BTC-PERPETUAL,6826.43,buy,10.0,
45576412,73148680,1587427298240,1,6824.0,BTC-PERPETUAL,6826.43,buy,2990.0,
45576413,73148681,1587427298240,1,6824.0,BTC-PERPETUAL,6826.43,buy,1490.0,
45576414,73148682,1587427298244,1,6824.0,BTC-PERPETUAL,6826.43,buy,10.0,
45576415,73148683,1587427298244,0,6824.5,BTC-PERPETUAL,6826.43,buy,1000.0,
45576416,73148684,1587427298244,1,6824.5,BTC-PERPETUAL,6826.43,buy,10.0,
45576417,73148685,1587427298244,1,6824.5,BTC-PERPETUAL,6826.43,buy,150.0,
45576418,73148686,1587427298244,1,6824.5,BTC-PERPETUAL,6826.43,buy,1800.0,
45576419,73148687,1587427298286,0,6825.0,BTC-PERPETUAL,6826.43,buy,10.0,
45576420,73148688,1587427298286,1,6825.0,BTC-PERPETUAL,6826.43,buy,3600.0,
45576421,73148689,1587427298294,0,6825.5,BTC-PERPETUAL,6826.63,buy,1790.0,
45576422,73148693,1587427298353,0,6826.5,BTC-PERPETUAL,6826.63,buy,1140.0,
45576423,73148694,1587427298353,1,6826.5,BTC-PERPETUAL,6826.63,buy,3000.0,
45576424,73148695,1587427298353,1,6826.5,BTC-PERPETUAL,6826.63,buy,10.0,
45576425,73148708,1587427298546,0,6827.0,BTC-PERPETUAL,6826.63,buy,18810.0,
45576426,73148709,1587427298546,1,6827.0,BTC-PERPETUAL,6826.63,buy,1630.0,
45576427,73148710,1587427298548,1,6827.0,BTC-PERPETUAL,6826.63,buy,870.0,
45576428,73148711,1587427298548,1,6827.0,BTC-PERPETUAL,6826.63,buy,20.0,
45576429,73148712,1587427298548,1,6827.0,BTC-PERPETUAL,6826.63,buy,500.0,
45576430,73148713,1587427298553,0,6827.5,BTC-PERPETUAL,6826.63,buy,40.0,
45576431,73148714,1587427298553,1,6827.5,BTC-PERPETUAL,6826.63,buy,16430.0,
45576432,73148716,1587427298566,1,6827.5,BTC-PERPETUAL,6826.63,buy,10.0,
45576433,73148720,1587427298728,0,6828.0,BTC-PERPETUAL,6826.63,buy,40.0,
45576434,73148723,1587427298777,0,6828.5,BTC-PERPETUAL,6826.63,buy,230.0,
45576435,73148724,1587427298777,1,6828.5,BTC-PERPETUAL,6826.63,buy,230.0,
45576436,73148726,1587427298785,0,6829.0,BTC-PERPETUAL,6826.63,buy,9040.0,
45576437,73148727,1587427298786,1,6829.0,BTC-PERPETUAL,6826.63,buy,290.0,
45576438,73148729,1587427302235,0,6829.5,BTC-PERPETUAL,6829.48,buy,210.0,
45576439,73148730,1587427302235,1,6829.5,BTC-PERPETUAL,6829.48,buy,420.0,
45576440,73148731,1587427302235,1,6829.5,BTC-PERPETUAL,6829.48,buy,20.0,
45576441,73148732,1587427302235,1,6829.5,BTC-PERPETUAL,6829.48,buy,1000.0,
45576442,73148733,1587427302235,1,6829.5,BTC-PERPETUAL,6829.48,buy,1350.0,
45576443,73148736,1587427302303,1,6829.5,BTC-PERPETUAL,6829.48,buy,50.0,
45576444,73148738,1587427302425,0,6830.0,BTC-PERPETUAL,6831.25,buy,10.0,
45576445,73148739,1587427302425,1,6830.0,BTC-PERPETUAL,6831.25,buy,50.0,
45576446,73148740,1587427302425,1,6830.0,BTC-PERPETUAL,6831.25,buy,350.0,
