trade_id,timestamp,tick_direction,price,instrument_name,index_price,direction,amount
77436526,1589414416385,1,9324.5,BTC-PERPETUAL,9323.22,buy,190.0
77436527,1589414416385,1,9324.5,BTC-PERPETUAL,9323.22,buy,30.0
77436528,1589414416385,1,9324.5,BTC-PERPETUAL,9323.22,buy,5000.0
77436529,1589414416387,1,9324.5,BTC-PERPETUAL,9323.22,buy,10.0
77436534,1589414416435,0,9325.0,BTC-PERPETUAL,9323.22,buy,10.0
77436535,1589414416435,1,9325.0,BTC-PERPETUAL,9323.22,buy,90.0
77436536,1589414416435,1,9325.0,BTC-PERPETUAL,9323.22,buy,50.0
77436537,1589414416435,1,9325.0,BTC-PERPETUAL,9323.22,buy,30.0
77436538,1589414416465,0,9325.5,BTC-PERPETUAL,9323.22,buy,100.0
77436539,1589414416465,1,9325.5,BTC-PERPETUAL,9323.22,buy,500.0
77436540,1589414416465,1,9325.5,BTC-PERPETUAL,9323.22,buy,500.0
77436543,1589414416484,0,9326.0,BTC-PERPETUAL,9323.22,buy,250.0
77436544,1589414416484,1,9326.0,BTC-PERPETUAL,9323.22,buy,500.0
77436545,1589414416484,1,9326.0,BTC-PERPETUAL,9323.22,buy,500.0
77436546,1589414416484,1,9326.0,BTC-PERPETUAL,9323.22,buy,500.0
77436547,1589414416484,1,9326.0,BTC-PERPETUAL,9323.22,buy,30.0
77436548,1589414416484,0,9326.5,BTC-PERPETUAL,9323.22,buy,50.0
77436549,1589414416484,1,9326.5,BTC-PERPETUAL,9323.22,buy,50.0
77436550,1589414416484,1,9326.5,BTC-PERPETUAL,9323.22,buy,50.0
77436551,1589414416484,1,9326.5,BTC-PERPETUAL,9323.22,buy,50.0
77436552,1589414416484,1,9326.5,BTC-PERPETUAL,9323.22,buy,50.0
77436553,1589414416484,1,9326.5,BTC-PERPETUAL,9323.22,buy,50.0
77436554,1589414416484,1,9326.5,BTC-PERPETUAL,9323.22,buy,5000.0
77436594,1589414419523,0,9327.0,BTC-PERPETUAL,9326.69,sell,360.0
77436595,1589414421733,0,9327.5,BTC-PERPETUAL,9327.61,buy,10.0
77436596,1589414421733,1,9327.5,BTC-PERPETUAL,9327.61,buy,30.0
77436597,1589414421733,1,9327.5,BTC-PERPETUAL,9327.61,buy,30.0
77436598,1589414421733,1,9327.5,BTC-PERPETUAL,9327.61,buy,10.0
77436599,1589414421733,0,9328.0,BTC-PERPETUAL,9327.61,buy,20.0
77436600,1589414421733,1,9328.0,BTC-PERPETUAL,9327.61,buy,10.0
77436601,1589414421733,1,9328.0,BTC-PERPETUAL,9327.61,buy,530.0
77436602,1589414421733,0,9328.5,BTC-PERPETUAL,9327.61,buy,40.0
77436603,1589414421733,1,9328.5,BTC-PERPETUAL,9327.61,buy,60.0
77436604,1589414421733,0,9329.0,BTC-PERPETUAL,9327.61,buy,100.0
77436605,1589414421733,1,9329.0,BTC-PERPETUAL,9327.61,buy,500.0
77436606,1589414421733,1,9329.0,BTC-PERPETUAL,9327.61,buy,500.0
77436607,1589414421733,1,9329.0,BTC-PERPETUAL,9327.61,buy,40.0
77436608,1589414421733,1,9329.0,BTC-PERPETUAL,9327.61,buy,40.0
77436609,1589414421733,1,9329.0,BTC-PERPETUAL,9327.61,buy,10.0
77436611,1589414421793,0,9329.5,BTC-PERPETUAL,9327.61,buy,110.0
77436612,1589414421793,1,9329.5,BTC-PERPETUAL,9327.61,buy,200.0
77436613,1589414421793,1,9329.5,BTC-PERPETUAL,9327.61,buy,40.0
77436614,1589414421793,0,9330.0,BTC-PERPETUAL,9327.61,buy,100.0
77436615,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,1000.0
77436616,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,10.0
77436617,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,20.0
77436618,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,20.0
77436619,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,80.0
77436620,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,80.0
77436621,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,50.0
77436622,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,10.0
77436623,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,10.0
77436624,1589414421793,1,9330.0,BTC-PERPETUAL,9327.61,buy,20.0
77436628,1589414425582,0,9330.5,BTC-PERPETUAL,9330.16,buy,150.0
77436629,1589414425582,1,9330.5,BTC-PERPETUAL,9330.16,buy,10.0
77436630,1589414425582,1,9330.5,BTC-PERPETUAL,9330.16,buy,20.0
77436631,1589414425582,1,9330.5,BTC-PERPETUAL,9330.16,buy,40.0
77436632,1589414425582,1,9330.5,BTC-PERPETUAL,9330.16,buy,30.0
77436633,1589414425582,1,9330.5,BTC-PERPETUAL,9330.16,buy,50.0
77436634,1589414425582,1,9330.5,BTC-PERPETUAL,9330.16,buy,10.0
77436635,1589414425591,0,9331.0,BTC-PERPETUAL,9330.16,buy,10.0
77436636,1589414425591,1,9331.0,BTC-PERPETUAL,9330.16,buy,30.0
77436637,1589414425591,1,9331.0,BTC-PERPETUAL,9330.16,buy,20.0
77436638,1589414425591,1,9331.0,BTC-PERPETUAL,9330.16,buy,260.0
77436639,1589414425736,0,9331.5,BTC-PERPETUAL,9330.16,buy,100.0
77436640,1589414425736,1,9331.5,BTC-PERPETUAL,9330.16,buy,350.0
77436641,1589414425736,1,9331.5,BTC-PERPETUAL,9330.16,buy,500.0
77436642,1589414425736,1,9331.5,BTC-PERPETUAL,9330.16,buy,50.0
77436662,1589414425936,1,9331.5,BTC-PERPETUAL,9330.16,buy,200.0
77436663,1589414425936,1,9331.5,BTC-PERPETUAL,9330.16,buy,30.0
77436664,1589414425959,0,9332.0,BTC-PERPETUAL,9330.16,buy,50.0
77436665,1589414425959,1,9332.0,BTC-PERPETUAL,9330.16,buy,60.0
77436666,1589414425959,1,9332.0,BTC-PERPETUAL,9330.16,buy,40.0
77436667,1589414425959,1,9332.0,BTC-PERPETUAL,9330.16,buy,10.0
77436668,1589414425959,0,9332.5,BTC-PERPETUAL,9330.16,buy,30.0
77436669,1589414425959,1,9332.5,BTC-PERPETUAL,9330.16,buy,30.0
77436670,1589414425959,1,9332.5,BTC-PERPETUAL,9330.16,buy,170.0
77436684,1589414427458,1,9332.5,BTC-PERPETUAL,9331.51,buy,6630.0
77436685,1589414427458,1,9332.5,BTC-PERPETUAL,9331.51,buy,20.0
77436686,1589414427458,1,9332.5,BTC-PERPETUAL,9331.51,buy,30.0
77436687,1589414427458,0,9333.0,BTC-PERPETUAL,9331.51,buy,1000.0
77436688,1589414427458,1,9333.0,BTC-PERPETUAL,9331.51,buy,20.0
77436689,1589414427458,1,9333.0,BTC-PERPETUAL,9331.51,buy,50.0
77436690,1589414427458,1,9333.0,BTC-PERPETUAL,9331.51,buy,20.0
77436691,1589414427458,0,9334.0,BTC-PERPETUAL,9331.51,buy,10.0
77436692,1589414427458,1,9334.0,BTC-PERPETUAL,9331.51,buy,30.0
77436693,1589414427458,0,9334.5,BTC-PERPETUAL,9331.51,buy,40.0
77436694,1589414427458,1,9334.5,BTC-PERPETUAL,9331.51,buy,30.0
77436695,1589414427458,1,9334.5,BTC-PERPETUAL,9331.51,buy,150.0
77436699,1589414429903,1,9334.5,BTC-PERPETUAL,9333.19,buy,350.0
77436700,1589414429903,1,9334.5,BTC-PERPETUAL,9333.19,buy,300.0
77436701,1589414429903,1,9334.5,BTC-PERPETUAL,9333.19,buy,30.0
77436702,1589414429903,1,9334.5,BTC-PERPETUAL,9333.19,buy,40.0
77436703,1589414429903,1,9334.5,BTC-PERPETUAL,9333.19,buy,4280.0
77436706,1589414429914,1,9334.5,BTC-PERPETUAL,9333.19,buy,4160.0
77436707,1589414429927,1,9334.5,BTC-PERPETUAL,9333.19,buy,6260.0
77436708,1589414429928,1,9334.5,BTC-PERPETUAL,9333.19,buy,6560.0
77436709,1589414429929,1,9334.5,BTC-PERPETUAL,9333.19,buy,5850.0
77436710,1589414429931,1,9334.5,BTC-PERPETUAL,9333.19,buy,900.0
77436711,1589414429931,1,9334.5,BTC-PERPETUAL,9333.19,buy,1000.0
77436712,1589414429931,1,9334.5,BTC-PERPETUAL,9333.19,buy,3000.0
77436713,1589414429931,1,9334.5,BTC-PERPETUAL,9333.19,buy,500.0
77436714,1589414429931,1,9334.5,BTC-PERPETUAL,9333.19,buy,1160.0
77436715,1589414429932,1,9334.5,BTC-PERPETUAL,9333.19,buy,1340.0
77436716,1589414429932,1,9334.5,BTC-PERPETUAL,9333.19,buy,300.0
77436717,1589414430120,0,9335.0,BTC-PERPETUAL,9333.19,buy,100.0
77436718,1589414430120,1,9335.0,BTC-PERPETUAL,9333.19,buy,50.0
77436719,1589414430120,1,9335.0,BTC-PERPETUAL,9333.19,buy,50.0
77436720,1589414430120,0,9335.5,BTC-PERPETUAL,9333.19,buy,100.0
77436721,1589414430120,0,9336.0,BTC-PERPETUAL,9333.19,buy,1000.0
77436722,1589414430120,1,9336.0,BTC-PERPETUAL,9333.19,buy,30.0
77436723,1589414430120,1,9336.0,BTC-PERPETUAL,9333.19,buy,5870.0
77436724,1589414431400,2,9335.0,BTC-PERPETUAL,9333.52,buy,500.0
77436725,1589414431400,3,9335.0,BTC-PERPETUAL,9333.52,buy,30.0
77436726,1589414431400,3,9335.0,BTC-PERPETUAL,9333.52,buy,300.0
77436727,1589414431400,3,9335.0,BTC-PERPETUAL,9333.52,buy,3600.0
77436728,1589414431400,3,9335.0,BTC-PERPETUAL,9333.52,buy,15420.0
77436738,1589414440019,2,9334.5,BTC-PERPETUAL,9334.7,sell,100.0
77436739,1589414451769,3,9334.5,BTC-PERPETUAL,9334.89,sell,3230.0
77436740,1589414451769,3,9334.5,BTC-PERPETUAL,9334.89,sell,1040.0
77436741,1589414451769,3,9334.5,BTC-PERPETUAL,9334.89,sell,200.0
77436742,1589414451769,3,9334.5,BTC-PERPETUAL,9334.89,sell,1000.0
77436743,1589414451769,3,9334.5,BTC-PERPETUAL,9334.89,sell,4530.0
77436748,1589414457860,3,9334.5,BTC-PERPETUAL,9335.33,sell,140.0
77436749,1589414462889,3,9334.5,BTC-PERPETUAL,9335.24,sell,4730.0
77436750,1589414462889,3,9334.5,BTC-PERPETUAL,9335.24,sell,130.0
77436751,1589414463496,0,9335.0,BTC-PERPETUAL,9335.24,buy,40.0
77436752,1589414463496,1,9335.0,BTC-PERPETUAL,9335.24,buy,10.0
77436753,1589414463496,1,9335.0,BTC-PERPETUAL,9335.24,buy,20.0
77436754,1589414463496,1,9335.0,BTC-PERPETUAL,9335.24,buy,430.0
77436755,1589414465401,1,9335.0,BTC-PERPETUAL,9335.37,buy,160.0
77436756,1589414465401,1,9335.0,BTC-PERPETUAL,9335.37,buy,10.0
77436757,1589414465401,1,9335.0,BTC-PERPETUAL,9335.37,buy,200.0
77436758,1589414465401,1,9335.0,BTC-PERPETUAL,9335.37,buy,130.0
77436759,1589414466730,1,9335.0,BTC-PERPETUAL,9335.44,buy,170.0
77436760,1589414466730,1,9335.0,BTC-PERPETUAL,9335.44,buy,1000.0
77436761,1589414466730,1,9335.0,BTC-PERPETUAL,9335.44,buy,40.0
77436762,1589414466730,1,9335.0,BTC-PERPETUAL,9335.44,buy,8790.0
77436763,1589414469934,1,9335.0,BTC-PERPETUAL,9335.71,buy,40.0
77436764,1589414469934,1,9335.0,BTC-PERPETUAL,9335.71,buy,3600.0
77436765,1589414469939,0,9335.5,BTC-PERPETUAL,9335.71,buy,10.0
77436766,1589414469964,0,9336.0,BTC-PERPETUAL,9335.71,buy,55000.0
77436767,1589414469964,1,9336.0,BTC-PERPETUAL,9335.71,buy,250.0
77436772,1589414469966,0,9336.5,BTC-PERPETUAL,9335.71,buy,1800.0
77436773,1589414469966,1,9336.5,BTC-PERPETUAL,9335.71,buy,3000.0
77436774,1589414469970,0,9337.0,BTC-PERPETUAL,9335.71,buy,40.0
77436775,1589414469970,1,9337.0,BTC-PERPETUAL,9335.71,buy,30.0
77436776,1589414469970,1,9337.0,BTC-PERPETUAL,9335.71,buy,10.0
77436781,1589414470006,0,9337.5,BTC-PERPETUAL,9335.71,buy,40.0
77436782,1589414470006,1,9337.5,BTC-PERPETUAL,9335.71,buy,100.0
77436783,1589414470006,1,9337.5,BTC-PERPETUAL,9335.71,buy,10.0
77436784,1589414470006,1,9337.5,BTC-PERPETUAL,9335.71,buy,30.0
77436785,1589414470006,1,9337.5,BTC-PERPETUAL,9335.71,buy,300.0
77436786,1589414470029,0,9338.0,BTC-PERPETUAL,9335.71,buy,1170.0
77436787,1589414470029,1,9338.0,BTC-PERPETUAL,9335.71,buy,400.0
77436790,1589414470051,0,9338.5,BTC-PERPETUAL,9335.71,buy,200.0
77436791,1589414470051,1,9338.5,BTC-PERPETUAL,9335.71,buy,30.0
77436792,1589414470051,1,9338.5,BTC-PERPETUAL,9335.71,buy,31180.0
77436793,1589414470052,1,9338.5,BTC-PERPETUAL,9335.71,buy,100.0
77436794,1589414470052,1,9338.5,BTC-PERPETUAL,9335.71,buy,10.0
77436795,1589414470062,0,9339.0,BTC-PERPETUAL,9335.71,buy,200.0
77436796,1589414470062,1,9339.0,BTC-PERPETUAL,9335.71,buy,150.0
77436797,1589414470062,1,9339.0,BTC-PERPETUAL,9335.71,buy,29040.0
77436798,1589414470062,1,9339.0,BTC-PERPETUAL,9335.71,buy,6000.0
77436799,1589414470090,0,9339.5,BTC-PERPETUAL,9335.71,buy,30.0
77436800,1589414470090,1,9339.5,BTC-PERPETUAL,9335.71,buy,90.0
77436801,1589414470090,1,9339.5,BTC-PERPETUAL,9335.71,buy,2000.0
77436802,1589414470090,1,9339.5,BTC-PERPETUAL,9335.71,buy,190.0
77436803,1589414470090,1,9339.5,BTC-PERPETUAL,9335.71,buy,160.0
77436804,1589414470090,1,9339.5,BTC-PERPETUAL,9335.71,buy,500.0
77436805,1589414470090,1,9339.5,BTC-PERPETUAL,9335.71,buy,10.0
77436806,1589414470090,1,9339.5,BTC-PERPETUAL,9335.71,buy,10.0
77436807,1589414470090,0,9340.0,BTC-PERPETUAL,9335.71,buy,100.0
77436808,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,10.0
77436809,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,1000.0
77436810,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,40.0
77436811,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,20.0
77436812,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,40.0
77436813,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,10.0
77436814,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,80.0
77436815,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,1000.0
77436816,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,10.0
77436817,1589414470090,1,9340.0,BTC-PERPETUAL,9335.71,buy,6700.0
77436819,1589414470120,1,9340.0,BTC-PERPETUAL,9335.71,buy,20.0
77436820,1589414470120,1,9340.0,BTC-PERPETUAL,9335.71,buy,10.0
77436835,1589414470233,0,9340.5,BTC-PERPETUAL,9335.71,buy,40.0
77436836,1589414470233,1,9340.5,BTC-PERPETUAL,9335.71,buy,9340.0
77436837,1589414470233,1,9340.5,BTC-PERPETUAL,9335.71,buy,6710.0
77436838,1589414470235,1,9340.5,BTC-PERPETUAL,9335.71,buy,2630.0
77436839,1589414470235,1,9340.5,BTC-PERPETUAL,9335.71,buy,9340.0
77436840,1589414470235,1,9340.5,BTC-PERPETUAL,9335.71,buy,6540.0
77436841,1589414470235,1,9340.5,BTC-PERPETUAL,9335.71,buy,9340.0
77436842,1589414470235,1,9340.5,BTC-PERPETUAL,9335.71,buy,10.0
77436843,1589414470235,1,9340.5,BTC-PERPETUAL,9335.71,buy,840.0
77436849,1589414470254,1,9340.5,BTC-PERPETUAL,9335.71,buy,500.0
77436850,1589414470254,0,9341.0,BTC-PERPETUAL,9335.71,buy,10.0
77436851,1589414470254,1,9341.0,BTC-PERPETUAL,9335.71,buy,2000.0
77436852,1589414470254,0,9341.5,BTC-PERPETUAL,9335.71,buy,10.0
77436853,1589414470254,1,9341.5,BTC-PERPETUAL,9335.71,buy,20.0
77436854,1589414470254,0,9342.0,BTC-PERPETUAL,9335.71,buy,100.0
77436855,1589414470254,1,9342.0,BTC-PERPETUAL,9335.71,buy,240.0
77436856,1589414470254,1,9342.0,BTC-PERPETUAL,9335.71,buy,43620.0
77436860,1589414470313,2,9340.5,BTC-PERPETUAL,9335.71,sell,2500.0
77436863,1589414470559,0,9341.0,BTC-PERPETUAL,9335.71,buy,1450.0
77436864,1589414470559,0,9342.0,BTC-PERPETUAL,9335.71,buy,2590.0
77436867,1589414470565,0,9342.5,BTC-PERPETUAL,9335.71,buy,530.0
77436870,1589414470625,2,9342.0,BTC-PERPETUAL,9335.71,buy,1000.0
77436871,1589414470660,3,9342.0,BTC-PERPETUAL,9335.71,buy,10.0
77436872,1589414470854,3,9342.0,BTC-PERPETUAL,9335.71,buy,230.0
