trade_id,timestamp,tick_direction,price,instrument_name,index_price,direction,amount
55443844,1577838702068,1,7163.5,BTC-PERPETUAL,7162.6,buy,53920.0
55443845,1577838784608,1,7163.5,BTC-PERPETUAL,7162.44,buy,3000.0
55443846,1577838784608,1,7163.5,BTC-PERPETUAL,7162.44,buy,4150.0
55443847,1577838836820,2,7163.0,BTC-PERPETUAL,7161.07,sell,2000.0
55443848,1577838836820,3,7163.0,BTC-PERPETUAL,7161.07,sell,60.0
55443849,1577838836820,3,7163.0,BTC-PERPETUAL,7161.07,sell,3000.0
55443850,1577838836820,3,7163.0,BTC-PERPETUAL,7161.07,sell,15000.0
55443851,1577838836820,3,7163.0,BTC-PERPETUAL,7161.07,sell,2000.0
55443852,1577838836820,3,7163.0,BTC-PERPETUAL,7161.07,sell,90100.0
55443853,1577838836820,3,7163.0,BTC-PERPETUAL,7161.07,sell,3990.0
55443854,1577838836820,3,7163.0,BTC-PERPETUAL,7161.07,sell,3990.0
55443855,1577838836820,3,7163.0,BTC-PERPETUAL,7161.07,sell,3990.0
55443856,1577838836853,2,7162.5,BTC-PERPETUAL,7161.07,sell,40.0
55443857,1577838836853,3,7162.5,BTC-PERPETUAL,7161.07,sell,1000.0
55443858,1577838836853,3,7162.5,BTC-PERPETUAL,7161.07,sell,10.0
55443859,1577838836853,2,7162.0,BTC-PERPETUAL,7161.07,sell,5140.0
55443860,1577838881101,3,7162.0,BTC-PERPETUAL,7160.72,sell,10.0
55443861,1577838881442,3,7162.0,BTC-PERPETUAL,7160.72,sell,170.0
55443865,1577839026745,3,7162.0,BTC-PERPETUAL,7161.55,sell,430.0
55443866,1577839026745,3,7162.0,BTC-PERPETUAL,7161.55,sell,60.0
55443867,1577839026745,3,7162.0,BTC-PERPETUAL,7161.55,sell,1500.0
55443868,1577839052902,2,7161.5,BTC-PERPETUAL,7160.54,sell,10.0
55443869,1577839061934,3,7161.5,BTC-PERPETUAL,7160.24,sell,10.0
55443870,1577839069557,3,7161.5,BTC-PERPETUAL,7160.36,sell,10.0
55443871,1577839081627,3,7161.5,BTC-PERPETUAL,7160.57,sell,10.0
55443872,1577839110360,3,7161.5,BTC-PERPETUAL,7160.19,sell,10.0
55443873,1577839118886,3,7161.5,BTC-PERPETUAL,7160.37,sell,30.0
55443874,1577839118886,3,7161.5,BTC-PERPETUAL,7160.37,sell,10.0
55443875,1577839118886,3,7161.5,BTC-PERPETUAL,7160.37,sell,10.0
55443876,1577839151241,3,7161.5,BTC-PERPETUAL,7160.46,sell,7890.0
55443877,1577839151241,3,7161.5,BTC-PERPETUAL,7160.46,sell,20.0
55443878,1577839151241,3,7161.5,BTC-PERPETUAL,7160.46,sell,7090.0
55443884,1577839189472,2,7161.0,BTC-PERPETUAL,7159.55,sell,10.0
55443889,1577839239221,2,7160.5,BTC-PERPETUAL,7160.11,sell,40.0
55443890,1577839239221,3,7160.5,BTC-PERPETUAL,7160.11,sell,20.0
55443891,1577839240783,3,7160.5,BTC-PERPETUAL,7160.18,sell,40.0
55443893,1577839427762,3,7160.5,BTC-PERPETUAL,7159.9,sell,53920.0
55443894,1577839427762,3,7160.5,BTC-PERPETUAL,7159.9,sell,80.0
55443895,1577839427762,3,7160.5,BTC-PERPETUAL,7159.9,sell,750.0
55443896,1577839427762,2,7160.0,BTC-PERPETUAL,7159.9,sell,10.0
55443897,1577839427762,3,7160.0,BTC-PERPETUAL,7159.9,sell,110.0
55443898,1577839427762,3,7160.0,BTC-PERPETUAL,7159.9,sell,10.0
55443899,1577839427762,3,7160.0,BTC-PERPETUAL,7159.9,sell,40.0
55443900,1577839427762,3,7160.0,BTC-PERPETUAL,7159.9,sell,10.0
55443901,1577839427772,2,7159.5,BTC-PERPETUAL,7159.9,sell,10.0
55443902,1577839427772,3,7159.5,BTC-PERPETUAL,7159.9,sell,80.0
55443903,1577839427772,3,7159.5,BTC-PERPETUAL,7159.9,sell,130.0
55443904,1577839427772,2,7158.5,BTC-PERPETUAL,7159.9,sell,10.0
55443905,1577839427772,3,7158.5,BTC-PERPETUAL,7159.9,sell,40.0
55443906,1577839427772,3,7158.5,BTC-PERPETUAL,7159.9,sell,100.0
55443907,1577839427772,3,7158.5,BTC-PERPETUAL,7159.9,sell,3190.0
55443910,1577839465404,3,7158.5,BTC-PERPETUAL,7158.88,sell,50000.0
55443911,1577839468960,0,7159.0,BTC-PERPETUAL,7158.88,buy,140.0
55443912,1577839471504,1,7159.0,BTC-PERPETUAL,7158.8,buy,140.0
55443913,1577839501508,2,7158.5,BTC-PERPETUAL,7159.14,sell,2400.0
55443914,1577839503470,3,7158.5,BTC-PERPETUAL,7158.75,sell,800.0
55443915,1577839522299,3,7158.5,BTC-PERPETUAL,7158.24,sell,1800.0
55443916,1577839539958,3,7158.5,BTC-PERPETUAL,7157.48,sell,60.0
55443917,1577839541514,3,7158.5,BTC-PERPETUAL,7157.48,sell,40.0
55443918,1577839672496,0,7159.0,BTC-PERPETUAL,7158.1,buy,3710.0
55443919,1577839672496,1,7159.0,BTC-PERPETUAL,7158.1,buy,3000.0
55443920,1577839672496,1,7159.0,BTC-PERPETUAL,7158.1,buy,450.0
55443921,1577839697844,1,7159.0,BTC-PERPETUAL,7158.61,buy,2150.0
55443922,1577839734581,1,7159.0,BTC-PERPETUAL,7158.52,buy,1390.0
55443923,1577839734581,1,7159.0,BTC-PERPETUAL,7158.52,buy,1500.0
55443924,1577839734581,1,7159.0,BTC-PERPETUAL,7158.52,buy,2000.0
55443925,1577839734581,1,7159.0,BTC-PERPETUAL,7158.52,buy,2110.0
55443927,1577839840693,2,7158.5,BTC-PERPETUAL,7158.77,sell,60.0
55443928,1577839842284,3,7158.5,BTC-PERPETUAL,7158.77,sell,40.0
55443929,1577839921582,3,7158.5,BTC-PERPETUAL,7157.27,sell,200.0
55443930,1577839925672,3,7158.5,BTC-PERPETUAL,7156.56,sell,130.0
55443931,1577839925672,3,7158.5,BTC-PERPETUAL,7156.56,sell,370.0
55443935,1577839954179,3,7158.5,BTC-PERPETUAL,7155.56,sell,2630.0
55443936,1577839954179,3,7158.5,BTC-PERPETUAL,7155.56,sell,7150.0
55443937,1577839954179,3,7158.5,BTC-PERPETUAL,7155.56,sell,7150.0
55443940,1577839981283,2,7158.0,BTC-PERPETUAL,7155.18,sell,10.0
55443941,1577839981283,3,7158.0,BTC-PERPETUAL,7155.18,sell,1770.0
55443942,1577839981535,3,7158.0,BTC-PERPETUAL,7155.18,sell,1730.0
55443943,1577839981535,3,7158.0,BTC-PERPETUAL,7155.18,sell,1740.0
55443944,1577839981552,3,7158.0,BTC-PERPETUAL,7155.18,sell,5410.0
55443946,1577839981611,2,7157.5,BTC-PERPETUAL,7155.18,sell,80.0
55443947,1577839981611,3,7157.5,BTC-PERPETUAL,7155.18,sell,3130.0
55443948,1577839981611,3,7157.5,BTC-PERPETUAL,7155.18,sell,10.0
55443950,1577839982165,2,7157.0,BTC-PERPETUAL,7155.18,sell,10.0
55443951,1577839982165,3,7157.0,BTC-PERPETUAL,7155.18,sell,120.0
55443952,1577839982165,3,7157.0,BTC-PERPETUAL,7155.18,sell,3130.0
55443953,1577839982165,2,7156.5,BTC-PERPETUAL,7155.18,sell,190.0
55443954,1577839982165,3,7156.5,BTC-PERPETUAL,7155.18,sell,100.0
55443955,1577839982165,3,7156.5,BTC-PERPETUAL,7155.18,sell,120.0
55443956,1577839982165,3,7156.5,BTC-PERPETUAL,7155.18,sell,30.0
55443957,1577839982165,3,7156.5,BTC-PERPETUAL,7155.18,sell,10.0
55443958,1577839982165,3,7156.5,BTC-PERPETUAL,7155.18,sell,10.0
55443959,1577839982165,3,7156.5,BTC-PERPETUAL,7155.18,sell,10.0
55443960,1577839982165,3,7156.5,BTC-PERPETUAL,7155.18,sell,40.0
55443961,1577839982165,3,7156.5,BTC-PERPETUAL,7155.18,sell,3130.0
55443962,1577839982165,2,7156.0,BTC-PERPETUAL,7155.18,sell,10.0
55443963,1577839982165,3,7156.0,BTC-PERPETUAL,7155.18,sell,10.0
55443964,1577839982165,3,7156.0,BTC-PERPETUAL,7155.18,sell,10.0
55443965,1577839982165,3,7156.0,BTC-PERPETUAL,7155.18,sell,30.0
55443966,1577839982165,3,7156.0,BTC-PERPETUAL,7155.18,sell,10.0
55443967,1577839982165,3,7156.0,BTC-PERPETUAL,7155.18,sell,130.0
55443968,1577839982165,3,7156.0,BTC-PERPETUAL,7155.18,sell,3130.0
55443969,1577839982165,3,7156.0,BTC-PERPETUAL,7155.18,sell,100.0
55443970,1577839982165,3,7156.0,BTC-PERPETUAL,7155.18,sell,5070.0
55443971,1577839982395,2,7155.5,BTC-PERPETUAL,7155.18,sell,200.0
55443972,1577839982395,3,7155.5,BTC-PERPETUAL,7155.18,sell,50.0
55443973,1577839982395,3,7155.5,BTC-PERPETUAL,7155.18,sell,760.0
55443974,1577839982395,3,7155.5,BTC-PERPETUAL,7155.18,sell,40.0
55443975,1577839984655,3,7155.5,BTC-PERPETUAL,7154.65,sell,260.0
55443976,1577839984655,3,7155.5,BTC-PERPETUAL,7154.65,sell,80.0
55443977,1577839984655,3,7155.5,BTC-PERPETUAL,7154.65,sell,160.0
55443978,1577839985815,3,7155.5,BTC-PERPETUAL,7154.66,sell,2500.0
55443980,1577839996550,3,7155.5,BTC-PERPETUAL,7155.19,sell,400.0
55443983,1577840068994,3,7155.5,BTC-PERPETUAL,7157.1,sell,230.0
55443984,1577840068994,3,7155.5,BTC-PERPETUAL,7157.1,sell,130.0
55443986,1577840103961,3,7155.5,BTC-PERPETUAL,7155.19,sell,210.0
55443987,1577840103961,3,7155.5,BTC-PERPETUAL,7155.19,sell,7020.0
55443988,1577840111665,3,7155.5,BTC-PERPETUAL,7154.88,sell,4150.0
55443989,1577840111665,3,7155.5,BTC-PERPETUAL,7154.88,sell,30.0
55443990,1577840111665,3,7155.5,BTC-PERPETUAL,7154.88,sell,10.0
55443991,1577840111665,3,7155.5,BTC-PERPETUAL,7154.88,sell,2700.0
